host_year,host_country,host_noc,sport,pre_year,post_year,pre_host_medals,host_year_medals,post_host_medals,pre_country_share_in_sport,host_country_share_in_sport,post_country_share_in_sport,host_lift_vs_pre,host_lift_vs_post,host_lift_vs_baseline,non_host_peer_change,host_lift_vs_peers,host_effect_strength,host_effect_interpretation
1924,France,FRA,Fencing,1920.0,1928.0,8.0,6.0,5.0,0.4444444444444444,0.2857142857142857,0.23809523809523808,-2.0,1.0,-0.5,0.8571428571428571,-2.857142857142857,no_positive_host_lift,"Host-effect candidate evidence for France 1924 Fencing: host medals 6 versus pre 8 and post 5. Lift versus baseline is -0.5; peer-adjusted lift is -2.85714. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Football,1920.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for France 1924 Football: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Gymnastics,1920.0,1928.0,3.0,5.0,0.0,0.2727272727272727,0.18518518518518517,0.0,2.0,5.0,3.5,4.0,-2.0,strong_candidate,"Host-effect candidate evidence for France 1924 Gymnastics: host medals 5 versus pre 3 and post 0. Lift versus baseline is 3.5; peer-adjusted lift is -2. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Modern Pentathlon,1920.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for France 1924 Modern Pentathlon: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Polo,1920.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for France 1924 Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Rowing,1920.0,1928.0,2.0,3.0,1.0,0.13333333333333333,0.15,0.047619047619047616,1.0,2.0,1.5,1.1666666666666667,-0.16666666666666674,moderate_candidate,"Host-effect candidate evidence for France 1924 Rowing: host medals 3 versus pre 2 and post 1. Lift versus baseline is 1.5; peer-adjusted lift is -0.166667. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Rugby,1920.0,1928.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,-0.5,weak_candidate,"Host-effect candidate evidence for France 1924 Rugby: host medals 1 versus pre 1 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Sailing,1920.0,1928.0,1.0,1.0,1.0,0.05263157894736842,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,-1.1666666666666667,1.1666666666666667,weak_candidate,"Host-effect candidate evidence for France 1924 Sailing: host medals 1 versus pre 1 and post 1. Lift versus baseline is 0; peer-adjusted lift is 1.16667. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Shooting,1920.0,1928.0,2.0,2.0,0.0,0.031746031746031744,0.06666666666666667,0.0,0.0,2.0,1.0,-2.7,2.7,moderate_candidate,"Host-effect candidate evidence for France 1924 Shooting: host medals 2 versus pre 2 and post 0. Lift versus baseline is 1; peer-adjusted lift is 2.7. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Swimming,1920.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,-1.1666666666666667,no_positive_host_lift,"Host-effect candidate evidence for France 1924 Swimming: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.16667. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Tennis,1920.0,1928.0,4.0,4.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,4.0,2.0,1.25,-1.25,weak_candidate,"Host-effect candidate evidence for France 1924 Tennis: host medals 4 versus pre 4 and post 0. Lift versus baseline is 2; peer-adjusted lift is -1.25. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Water Polo,1920.0,1928.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.5,0.5,moderate_candidate,"Host-effect candidate evidence for France 1924 Water Polo: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0.5. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Weightlifting,1920.0,1928.0,3.0,2.0,3.0,0.2,0.13333333333333333,0.2,-1.0,-1.0,-1.0,1.4,-2.4,no_positive_host_lift,"Host-effect candidate evidence for France 1924 Weightlifting: host medals 2 versus pre 3 and post 3. Lift versus baseline is -1; peer-adjusted lift is -2.4. Read this as internal comparative evidence, not a causal claim."
1924,France,FRA,Wrestling,1920.0,1928.0,0.0,1.0,3.0,0.0,0.02564102564102564,0.07692307692307693,1.0,-2.0,-0.5,1.1111111111111112,-0.11111111111111116,weak_candidate,"Host-effect candidate evidence for France 1924 Wrestling: host medals 1 versus pre 0 and post 3. Lift versus baseline is -0.5; peer-adjusted lift is -0.111111. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Art Competitions,1924.0,1932.0,1.0,4.0,1.0,0.07142857142857142,0.13793103448275862,0.043478260869565216,3.0,3.0,3.0,1.6,1.4,strong_candidate,"Host-effect candidate evidence for Netherlands 1928 Art Competitions: host medals 4 versus pre 1 and post 1. Lift versus baseline is 3; peer-adjusted lift is 1.4. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Athletics,1924.0,1932.0,1.0,1.0,0.0,0.012345679012345678,0.012345679012345678,0.0,0.0,1.0,0.5,0.5333333333333333,-0.5333333333333333,weak_candidate,"Host-effect candidate evidence for Netherlands 1928 Athletics: host medals 1 versus pre 1 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -0.533333. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Boxing,1924.0,1932.0,0.0,2.0,0.0,0.0,0.08333333333333333,0.0,2.0,2.0,2.0,0.3076923076923077,1.6923076923076923,strong_candidate,"Host-effect candidate evidence for Netherlands 1928 Boxing: host medals 2 versus pre 0 and post 0. Lift versus baseline is 2; peer-adjusted lift is 1.69231. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Cycling,1924.0,1932.0,3.0,4.0,2.0,0.16666666666666666,0.2222222222222222,0.1111111111111111,1.0,2.0,1.5,0.42857142857142855,0.5714285714285714,moderate_candidate,"Host-effect candidate evidence for Netherlands 1928 Cycling: host medals 4 versus pre 3 and post 2. Lift versus baseline is 1.5; peer-adjusted lift is 0.571429. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Diving,1924.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Diving: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0.333333. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Equestrianism,1924.0,1932.0,2.0,4.0,2.0,0.13333333333333333,0.2222222222222222,0.14285714285714285,2.0,2.0,2.0,0.75,1.25,strong_candidate,"Host-effect candidate evidence for Netherlands 1928 Equestrianism: host medals 4 versus pre 2 and post 2. Lift versus baseline is 2; peer-adjusted lift is 1.25. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Fencing,1924.0,1932.0,1.0,0.0,0.0,0.047619047619047616,0.0,0.0,-1.0,0.0,-0.5,0.8888888888888888,-1.8888888888888888,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Fencing: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is -1.88889. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Football,1924.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Football: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Gymnastics,1924.0,1932.0,0.0,1.0,0.0,0.0,0.041666666666666664,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666667,moderate_candidate,"Host-effect candidate evidence for Netherlands 1928 Gymnastics: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0.666667. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Hockey,1924.0,1932.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for Netherlands 1928 Hockey: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Modern Pentathlon,1924.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Modern Pentathlon: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Rowing,1924.0,1932.0,1.0,0.0,0.0,0.05,0.0,0.0,-1.0,0.0,-0.5,0.18181818181818182,-1.1818181818181819,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Rowing: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is -1.18182. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Sailing,1924.0,1932.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Sailing: host medals 1 versus pre 1 and post 1. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Swimming,1924.0,1932.0,0.0,3.0,2.0,0.0,0.09090909090909091,0.06060606060606061,3.0,1.0,2.0,-0.18181818181818182,3.1818181818181817,strong_candidate,"Host-effect candidate evidence for Netherlands 1928 Swimming: host medals 3 versus pre 0 and post 2. Lift versus baseline is 2; peer-adjusted lift is 3.18182. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Tennis,1924.0,1932.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,-1.0,0.0,-0.5,,,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Tennis: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Water Polo,1924.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Water Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Weightlifting,1924.0,1932.0,0.0,2.0,0.0,0.0,0.13333333333333333,0.0,2.0,2.0,2.0,0.0,2.0,strong_candidate,"Host-effect candidate evidence for Netherlands 1928 Weightlifting: host medals 2 versus pre 0 and post 0. Lift versus baseline is 2; peer-adjusted lift is 2. Read this as internal comparative evidence, not a causal claim."
1928,Netherlands,NED,Wrestling,1924.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,-0.07142857142857142,no_positive_host_lift,"Host-effect candidate evidence for Netherlands 1928 Wrestling: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.0714286. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Alpinism,1928.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for United States 1932 Alpinism: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Art Competitions,1928.0,1936.0,0.0,7.0,1.0,0.0,0.30434782608695654,0.03125,7.0,6.0,6.5,-0.7272727272727273,7.7272727272727275,strong_candidate,"Host-effect candidate evidence for United States 1932 Art Competitions: host medals 7 versus pre 0 and post 1. Lift versus baseline is 6.5; peer-adjusted lift is 7.72727. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Athletics,1928.0,1936.0,25.0,35.0,25.0,0.30864197530864196,0.40229885057471265,0.28735632183908044,10.0,10.0,10.0,0.06666666666666667,9.933333333333334,strong_candidate,"Host-effect candidate evidence for United States 1932 Athletics: host medals 35 versus pre 25 and post 25. Lift versus baseline is 10; peer-adjusted lift is 9.93333. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Basketball,1928.0,1936.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,-1.0,-0.5,,,no_positive_host_lift,"Host-effect candidate evidence for United States 1932 Basketball: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Boxing,1928.0,1936.0,3.0,5.0,2.0,0.125,0.20833333333333334,0.08333333333333333,2.0,3.0,2.5,0.36363636363636365,1.6363636363636362,strong_candidate,"Host-effect candidate evidence for United States 1932 Boxing: host medals 5 versus pre 3 and post 2. Lift versus baseline is 2.5; peer-adjusted lift is 1.63636. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Canoeing,1928.0,1936.0,0.0,0.0,1.0,0.0,0.0,0.037037037037037035,0.0,-1.0,-0.5,,,no_positive_host_lift,"Host-effect candidate evidence for United States 1932 Canoeing: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Cycling,1928.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,no_positive_host_lift,"Host-effect candidate evidence for United States 1932 Cycling: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.142857. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Diving,1928.0,1936.0,9.0,12.0,10.0,0.75,1.0,0.8333333333333334,3.0,2.0,2.5,,,strong_candidate,"Host-effect candidate evidence for United States 1932 Diving: host medals 12 versus pre 9 and post 10. Lift versus baseline is 2.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Equestrianism,1928.0,1936.0,0.0,5.0,1.0,0.0,0.35714285714285715,0.05555555555555555,5.0,4.0,4.5,0.0,5.0,strong_candidate,"Host-effect candidate evidence for United States 1932 Equestrianism: host medals 5 versus pre 0 and post 1. Lift versus baseline is 4.5; peer-adjusted lift is 5. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Fencing,1928.0,1936.0,1.0,3.0,0.0,0.047619047619047616,0.14285714285714285,0.0,2.0,3.0,2.5,0.5,1.5,strong_candidate,"Host-effect candidate evidence for United States 1932 Fencing: host medals 3 versus pre 1 and post 0. Lift versus baseline is 2.5; peer-adjusted lift is 1.5. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Gymnastics,1928.0,1936.0,0.0,16.0,0.0,0.0,0.48484848484848486,0.0,16.0,16.0,16.0,1.25,14.75,strong_candidate,"Host-effect candidate evidence for United States 1932 Gymnastics: host medals 16 versus pre 0 and post 0. Lift versus baseline is 16; peer-adjusted lift is 14.75. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Hockey,1928.0,1936.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,0.5,moderate_candidate,"Host-effect candidate evidence for United States 1932 Hockey: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0.5. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Modern Pentathlon,1928.0,1936.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.0,1.0,moderate_candidate,"Host-effect candidate evidence for United States 1932 Modern Pentathlon: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 1. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Rowing,1928.0,1936.0,5.0,4.0,2.0,0.23809523809523808,0.19047619047619047,0.09523809523809523,-1.0,2.0,0.5,0.5555555555555556,-1.5555555555555556,weak_candidate,"Host-effect candidate evidence for United States 1932 Rowing: host medals 4 versus pre 5 and post 2. Lift versus baseline is 0.5; peer-adjusted lift is -1.55556. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Sailing,1928.0,1936.0,0.0,3.0,0.0,0.0,0.2727272727272727,0.0,3.0,3.0,3.0,0.6666666666666666,2.3333333333333335,strong_candidate,"Host-effect candidate evidence for United States 1932 Sailing: host medals 3 versus pre 0 and post 0. Lift versus baseline is 3; peer-adjusted lift is 2.33333. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Shooting,1928.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-1.2,no_positive_host_lift,"Host-effect candidate evidence for United States 1932 Shooting: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.2. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Swimming,1928.0,1936.0,11.0,10.0,8.0,0.3333333333333333,0.30303030303030304,0.24242424242424243,-1.0,2.0,0.5,0.8888888888888888,-1.8888888888888888,weak_candidate,"Host-effect candidate evidence for United States 1932 Swimming: host medals 10 versus pre 11 and post 8. Lift versus baseline is 0.5; peer-adjusted lift is -1.88889. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Water Polo,1928.0,1936.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,moderate_candidate,"Host-effect candidate evidence for United States 1932 Water Polo: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 1. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Weightlifting,1928.0,1936.0,0.0,2.0,1.0,0.0,0.13333333333333333,0.06666666666666667,2.0,1.0,1.5,0.3333333333333333,1.6666666666666667,moderate_candidate,"Host-effect candidate evidence for United States 1932 Weightlifting: host medals 2 versus pre 0 and post 1. Lift versus baseline is 1.5; peer-adjusted lift is 1.66667. Read this as internal comparative evidence, not a causal claim."
1932,United States,USA,Wrestling,1928.0,1936.0,2.0,5.0,4.0,0.05128205128205128,0.11904761904761904,0.09523809523809523,3.0,1.0,2.0,0.8181818181818182,2.1818181818181817,strong_candidate,"Host-effect candidate evidence for United States 1932 Wrestling: host medals 5 versus pre 2 and post 4. Lift versus baseline is 2; peer-adjusted lift is 2.18182. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Aeronautics,1932.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Germany 1936 Aeronautics: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Alpinism,1932.0,1948.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-0.5,1.0,-2.0,no_positive_host_lift,"Host-effect candidate evidence for Germany 1936 Alpinism: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is -2. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Art Competitions,1932.0,1948.0,3.0,12.0,0.0,0.13043478260869565,0.375,0.0,9.0,12.0,10.5,0.7,8.3,strong_candidate,"Host-effect candidate evidence for Germany 1936 Art Competitions: host medals 12 versus pre 3 and post 0. Lift versus baseline is 10.5; peer-adjusted lift is 8.3. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Athletics,1932.0,1948.0,5.0,16.0,0.0,0.05747126436781609,0.1839080459770115,0.0,11.0,16.0,13.5,-0.3333333333333333,11.333333333333334,strong_candidate,"Host-effect candidate evidence for Germany 1936 Athletics: host medals 16 versus pre 5 and post 0. Lift versus baseline is 13.5; peer-adjusted lift is 11.3333. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Basketball,1932.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Germany 1936 Basketball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Boxing,1932.0,1948.0,3.0,5.0,0.0,0.125,0.20833333333333334,0.0,2.0,5.0,3.5,0.0,2.0,strong_candidate,"Host-effect candidate evidence for Germany 1936 Boxing: host medals 5 versus pre 3 and post 0. Lift versus baseline is 3.5; peer-adjusted lift is 2. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Canoeing,1932.0,1948.0,0.0,7.0,0.0,0.0,0.25925925925925924,0.0,7.0,7.0,7.0,2.857142857142857,4.142857142857142,strong_candidate,"Host-effect candidate evidence for Germany 1936 Canoeing: host medals 7 versus pre 0 and post 0. Lift versus baseline is 7; peer-adjusted lift is 4.14286. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Cycling,1932.0,1948.0,0.0,3.0,0.0,0.0,0.16666666666666666,0.0,3.0,3.0,3.0,0.3333333333333333,2.6666666666666665,strong_candidate,"Host-effect candidate evidence for Germany 1936 Cycling: host medals 3 versus pre 0 and post 0. Lift versus baseline is 3; peer-adjusted lift is 2.66667. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Diving,1932.0,1948.0,0.0,2.0,0.0,0.0,0.16666666666666666,0.0,2.0,2.0,2.0,-2.0,4.0,strong_candidate,"Host-effect candidate evidence for Germany 1936 Diving: host medals 2 versus pre 0 and post 0. Lift versus baseline is 2; peer-adjusted lift is 4. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Equestrianism,1932.0,1948.0,0.0,7.0,0.0,0.0,0.3888888888888889,0.0,7.0,7.0,7.0,-0.18181818181818182,7.181818181818182,strong_candidate,"Host-effect candidate evidence for Germany 1936 Equestrianism: host medals 7 versus pre 0 and post 0. Lift versus baseline is 7; peer-adjusted lift is 7.18182. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Fencing,1932.0,1948.0,0.0,3.0,0.0,0.0,0.14285714285714285,0.0,3.0,3.0,3.0,0.4,2.6,strong_candidate,"Host-effect candidate evidence for Germany 1936 Fencing: host medals 3 versus pre 0 and post 0. Lift versus baseline is 3; peer-adjusted lift is 2.6. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Football,1932.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Germany 1936 Football: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Gymnastics,1932.0,1948.0,0.0,13.0,0.0,0.0,0.4642857142857143,0.0,13.0,13.0,13.0,1.0,12.0,strong_candidate,"Host-effect candidate evidence for Germany 1936 Gymnastics: host medals 13 versus pre 0 and post 0. Lift versus baseline is 13; peer-adjusted lift is 12. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Handball,1932.0,1948.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for Germany 1936 Handball: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Hockey,1932.0,1948.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,0.5,moderate_candidate,"Host-effect candidate evidence for Germany 1936 Hockey: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0.5. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Modern Pentathlon,1932.0,1948.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5,0.5,moderate_candidate,"Host-effect candidate evidence for Germany 1936 Modern Pentathlon: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0.5. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Polo,1932.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Germany 1936 Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Rowing,1932.0,1948.0,3.0,7.0,0.0,0.14285714285714285,0.3333333333333333,0.0,4.0,7.0,5.5,0.1111111111111111,3.888888888888889,strong_candidate,"Host-effect candidate evidence for Germany 1936 Rowing: host medals 7 versus pre 3 and post 0. Lift versus baseline is 5.5; peer-adjusted lift is 3.88889. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Sailing,1932.0,1948.0,0.0,3.0,0.0,0.0,0.25,0.0,3.0,3.0,3.0,1.0,2.0,strong_candidate,"Host-effect candidate evidence for Germany 1936 Sailing: host medals 3 versus pre 0 and post 0. Lift versus baseline is 3; peer-adjusted lift is 2. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Shooting,1932.0,1948.0,1.0,3.0,0.0,0.16666666666666666,0.3333333333333333,0.0,2.0,3.0,2.5,0.8,1.2,strong_candidate,"Host-effect candidate evidence for Germany 1936 Shooting: host medals 3 versus pre 1 and post 0. Lift versus baseline is 2.5; peer-adjusted lift is 1.2. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Swimming,1932.0,1948.0,0.0,4.0,0.0,0.0,0.12121212121212122,0.0,4.0,4.0,4.0,0.5,3.5,strong_candidate,"Host-effect candidate evidence for Germany 1936 Swimming: host medals 4 versus pre 0 and post 0. Lift versus baseline is 4; peer-adjusted lift is 3.5. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Water Polo,1932.0,1948.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,-0.5,weak_candidate,"Host-effect candidate evidence for Germany 1936 Water Polo: host medals 1 versus pre 1 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Weightlifting,1932.0,1948.0,3.0,5.0,0.0,0.2,0.3333333333333333,0.0,2.0,5.0,3.5,0.16666666666666666,1.8333333333333333,strong_candidate,"Host-effect candidate evidence for Germany 1936 Weightlifting: host medals 5 versus pre 3 and post 0. Lift versus baseline is 3.5; peer-adjusted lift is 1.83333. Read this as internal comparative evidence, not a causal claim."
1936,Germany,GER,Wrestling,1932.0,1948.0,4.0,7.0,0.0,0.09523809523809523,0.16666666666666666,0.0,3.0,7.0,5.0,0.5,2.5,strong_candidate,"Host-effect candidate evidence for Germany 1936 Wrestling: host medals 7 versus pre 4 and post 0. Lift versus baseline is 5; peer-adjusted lift is 2.5. Read this as internal comparative evidence, not a causal claim."
